date,map_name,game_win,ban_a_us,ban_a_op,ban_d_us,ban_d_op,gtype,nrounds,score_us,score_op,round_1_site,round_1_side,round_1_win,round_1_rtype,round_1_endcondition,round_1_date,ema_round_1_opperator,ema_round_1_kills,ema_round_1_assists,ema_round_1_survived,ema_round_1_entryfrag,ema_round_1_diffuser,ema_round_1_cluth,mihnea_round_1_opperator,mihnea_round_1_kills,mihnea_round_1_assists,mihnea_round_1_survived,mihnea_round_1_entryfrag,mihnea_round_1_diffuser,mihnea_round_1_cluth,round_2_site,round_2_side,round_2_win,round_2_rtype,round_2_endcondition,round_2_date,ema_round_2_opperator,ema_round_2_kills,ema_round_2_assists,ema_round_2_survived,ema_round_2_entryfrag,ema_round_2_diffuser,ema_round_2_cluth,mihnea_round_2_opperator,mihnea_round_2_kills,mihnea_round_2_assists,mihnea_round_2_survived,mihnea_round_2_entryfrag,mihnea_round_2_diffuser,mihnea_round_2_cluth,round_3_site,round_3_side,round_3_win,round_3_rtype,round_3_endcondition,round_3_date,ema_round_3_opperator,ema_round_3_kills,ema_round_3_assists,ema_round_3_survived,ema_round_3_entryfrag,ema_round_3_diffuser,ema_round_3_cluth,mihnea_round_3_opperator,mihnea_round_3_kills,mihnea_round_3_assists,mihnea_round_3_survived,mihnea_round_3_entryfrag,mihnea_round_3_diffuser,mihnea_round_3_cluth,round_4_site,round_4_side,round_4_win,round_4_rtype,round_4_endcondition,round_4_date,ema_round_4_opperator,ema_round_4_kills,ema_round_4_assists,ema_round_4_survived,ema_round_4_entryfrag,ema_round_4_diffuser,ema_round_4_cluth,mihnea_round_4_opperator,mihnea_round_4_kills,mihnea_round_4_assists,mihnea_round_4_survived,mihnea_round_4_entryfrag,mihnea_round_4_diffuser,mihnea_round_4_cluth,round_5_site,round_5_side,round_5_win,round_5_rtype,round_5_endcondition,round_5_date,ema_round_5_opperator,ema_round_5_kills,ema_round_5_assists,ema_round_5_survived,ema_round_5_entryfrag,ema_round_5_diffuser,ema_round_5_cluth,mihnea_round_5_opperator,mihnea_round_5_kills,mihnea_round_5_assists,mihnea_round_5_survived,mihnea_round_5_entryfrag,mihnea_round_5_diffuser,mihnea_round_5_cluth,round_6_site,round_6_side,round_6_win,round_6_rtype,round_6_endcondition,round_6_date,ema_round_6_opperator,ema_round_6_kills,ema_round_6_assists,ema_round_6_survived,ema_round_6_entryfrag,ema_round_6_diffuser,ema_round_6_cluth,mihnea_round_6_opperator,mihnea_round_6_kills,mihnea_round_6_assists,mihnea_round_6_survived,mihnea_round_6_entryfrag,mihnea_round_6_diffuser,mihnea_round_6_cluth,round_7_site,round_7_side,round_7_win,round_7_rtype,round_7_endcondition,round_7_date,ema_round_7_opperator,ema_round_7_kills,ema_round_7_assists,ema_round_7_survived,ema_round_7_entryfrag,ema_round_7_diffuser,ema_round_7_cluth,mihnea_round_7_opperator,mihnea_round_7_kills,mihnea_round_7_assists,mihnea_round_7_survived,mihnea_round_7_entryfrag,mihnea_round_7_diffuser,mihnea_round_7_cluth,round_8_site,round_8_side,round_8_win,round_8_rtype,round_8_endcondition,round_8_date,ema_round_8_opperator,ema_round_8_kills,ema_round_8_assists,ema_round_8_survived,ema_round_8_entryfrag,ema_round_8_diffuser,ema_round_8_cluth,mihnea_round_8_opperator,mihnea_round_8_kills,mihnea_round_8_assists,mihnea_round_8_survived,mihnea_round_8_entryfrag,mihnea_round_8_diffuser,mihnea_round_8_cluth,round_9_site,round_9_side,round_9_win,round_9_rtype,round_9_endcondition,round_9_date,ema_round_9_opperator,ema_round_9_kills,ema_round_9_assists,ema_round_9_survived,ema_round_9_entryfrag,ema_round_9_diffuser,ema_round_9_cluth,mihnea_round_9_opperator,mihnea_round_9_kills,mihnea_round_9_assists,mihnea_round_9_survived,mihnea_round_9_entryfrag,mihnea_round_9_diffuser,mihnea_round_9_cluth
,Oregon,True,fuze,dokkaebi,fenrir,clash,Ranked,6,4,2,1,attack,False,,,,ash,1,,False,,,,ying,0,,False,,,,2,attack,False,,,,ash,1,,False,,,,ram,0,,False,,,,4,attack,True,,,,thermite,1,,True,,,,ying,3,,True,,,,1,defense,True,,,,mute,0.0,,False,,,,mira,1,,True,,,,4,defense,True,,,,caveira,0.0,,True,,,,mira,0,,True,,,,2,defense,True,,,,caveira,0.0,,True,,,,alibi,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clubhouse,False,thatcher,jackal,goyo,fenrir,Ranked,9,4,5,1,attack,False,,,,finka,0,,False,,,,ying,0,,False,,,,2,attack,True,,,,thermite,0,,False,,,,ying,2,,True,,,,4,attack,False,,,,thermite,1,,False,,,,ying,1,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,frost,0,,False,,,,2,defense,False,,,,thorn,1.0,,False,,,,kaid,0,,False,,,,2,defense,True,,,,thorn,2.0,,False,,,,kaid,1,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,frost,1,,False,,,,1,attack,False,,,,finka,0.0,,False,,,,ying,0,,False,,,,4,defense,False,,,,thorn,0.0,,False,,,,kaid,1,,False,,,
,Chalet,False,dokkaebi,jackal,caveira,oryx,Ranked,6,2,4,4,defense,False,,,,mute,0,,False,,,,mira,1,,False,,,,1,defense,True,,,,thorn,4,,True,,,,castle,0,,False,,,,4,defense,True,,,,mute,1,,True,,,,mira,2,,True,,,,1,attack,False,,,,lion,0.0,,False,,,,grim,2,,False,,,,4,attack,False,,,,lion,0.0,,False,,,,fuze,0,,False,,,,2,attack,False,,,,lion,1.0,,False,,,,ying,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,blitz,dokkaebi,caveira,fenrir,Ranked,5,4,1,1,defense,True,,,,thorn,0,,False,,,,frost,2,,True,,,,2,defense,True,,,,thorn,0,,True,,,,alibi,2,,True,,,,3,defense,True,,,,thorn,0,,False,,,,lesion,0,,False,,,,1,attack,False,,,,lion,1.0,,False,,,,ying,0,,False,,,,2,attack,True,,,,lion,0.0,,True,,,,amaru,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,False,blitz,dokkaebi,fenrir,clash,Ranked,5,1,4,1,attack,True,,,,lion,1,,True,,,,deimos,1,,False,,,,4,attack,False,,,,lion,1,,False,,,,ying,0,,False,,,,1,attack,False,,,,lion,0,,False,,,,deimos,0,,False,,,,4,defense,False,,,,mute,0.0,,False,,,,mira,0,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,mira,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,True,blitz,jackal,fenrir,solis,Ranked,6,4,2,1,attack,False,,,,lion,0,,False,,,,deimos,0,,False,,,,4,attack,False,,,,finka,0,,False,,,,ying,2,,False,,,,2,attack,True,,,,lion,0,,False,,,,ram,1,,True,,,,1,defense,True,,,,thorn,1.0,,True,,,,lesion,1,,False,,,,4,defense,True,,,,mute,0.0,,True,,,,mira,0,,False,,,,2,defense,True,,,,thorn,0.0,,True,,,,alibi,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,True,thatcher,nothing,fenrir,clash,Ranked,9,5,4,1,defense,False,,,,thorn,0,,False,,,,castle,0,,False,,,,4,defense,False,,,,mute,0,,False,,,,mira,2,,False,,,,4,defense,True,,,,mute,0,,False,,,,mira,1,,True,,,,4,attack,True,,,,finka,0.0,,True,,,,ying,0,,False,,,,1,attack,False,,,,iq,0.0,,False,,,,ying,0,,False,,,,4,attack,True,,,,iq,0.0,,False,,,,fuze,2,,True,,,,1,defense,True,,,,thorn,0.0,,True,,,,castle,1,,False,,,,1,attack,False,,,,iq,1.0,,False,,,,ying,0,,False,,,,4,defense,True,,,,mute,1.0,,True,,,,mira,1,,True,,,
,Nighthaven Labs,True,jackal,iana,caveira,fenrir,Ranked,6,4,2,1,defense,True,,,,bandit,0,,True,,,,lesion,2,,True,,,,2,defense,False,,,,thorn,1,,True,,,,alibi,0,,False,,,,4,defense,True,,,,bandit,0,,False,,,,echo,1,,True,,,,1,attack,True,,,,iq,0.0,,True,,,,lion,3,,True,,,,1,attack,False,,,,iq,2.0,,False,,,,finka,0,,False,,,,4,attack,True,,,,iq,1.0,,True,,,,ying,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,dokkaebi,capitao,caveira,aruni,Ranked,6,4,2,1,defense,True,,,,thorn,0,,False,,,,lesion,3,,True,,,,2,defense,True,,,,thorn,0,,True,,,,melusi,3,,False,,,,3,defense,False,,,,thorn,0,,False,,,,alibi,0,,False,,,,1,attack,True,,,,jackal,0.0,,True,,,,ying,0,,False,,,,1,attack,False,,,,sledge,0.0,,False,,,,lion,0,,False,,,,2,attack,True,,,,nokk,0.0,,True,,,,lion,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kanal,True,thatcher,osa,fenrir,solis,Ranked,4,4,0,1,defense,True,,,,thorn,0,,True,,,,melusi,1,,True,,,,4,defense,True,,,,thorn,2,,True,,,,kapkan,1,,False,,,,2,defense,True,,,,thorn,0,,True,,,,alibi,2,,True,,,,1,attack,True,,,,sledge,0.0,,True,,,,grim,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,False,blitz,dokkaebi,caveira,clash,Ranked,8,3,5,4,defense,True,,,,thorn,1,,True,,,,mira,0,,True,,,,1,defense,False,,,,thorn,1,,False,,,,castle,0,,False,,,,1,defense,True,,,,mute,2,,True,,,,castle,2,,True,,,,4,attack,True,,,,sledge,0.0,,True,,,,fuze,2,,True,,,,1,attack,False,,,,sledge,1.0,,False,,,,lion,0,,False,,,,4,attack,False,,,,sledge,0.0,,False,,,,fuze,0,,False,,,,4,defense,False,,,,mute,0.0,,False,,,,mira,0,,False,,,,4,attack,False,,,,sledge,0.0,,False,,,,fuze,0,,False,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,thatcher,jackal,fenrir,kapkan,Ranked,6,2,4,1,defense,True,,,,thorn,1,,False,,,,kaid,1,,True,,,,3,defense,False,,,,thorn,0,,False,,,,lesion,0,,False,,,,2,defense,False,,,,thorn,0,,False,,,,lesion,1,,False,,,,1,attack,True,,,,sledge,0.0,,False,,,,ying,1,,True,,,,1,attack,False,,,,sledge,1.0,,False,,,,ying,0,,False,,,,4,attack,False,,,,sledge,0.0,,False,,,,ram,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,True,blitz,montagne,fenrir,clash,Ranked,6,4,2,1,attack,True,,,,sledge,0,,False,,,,maverick,0,,True,,,,1,attack,False,,,,sledge,0,,False,,,,maverick,0,,False,,,,2,attack,False,,,,sledge,0,,False,,,,lion,0,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,frost,2,,True,,,,2,defense,True,,,,thorn,3.0,,True,,,,frost,0,,False,,,,3,defense,True,,,,thorn,3.0,,True,,,,alibi,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clubhouse,True,thatcher,blitz,caveira,clash,Ranked,6,4,2,2,attack,True,,,,sledge,0,,True,,,,fuze,1,,True,,,,1,attack,False,,,,sledge,0,,False,,,,ying,0,,False,,,,2,attack,False,,,,sledge,1,,False,,,,fuze,0,,False,,,,1,defense,True,,,,mute,0.0,,True,,,,frost,1,,True,,,,2,defense,True,,,,thorn,0.0,,True,,,,kaid,0,,True,,,,4,defense,True,,,,thorn,0.0,,False,,,,kaid,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,,,,,Standard,4,4,0,1,defense,True,,,,thorn,2,,False,,,,azami,0,,False,,,,2,defense,True,,,,thorn,1,,True,,,,azami,1,,False,,,,3,defense,True,,,,thorn,1,,False,,,,azami,1,,True,,,,1,attack,True,,,,ash,2.0,,True,,,,jackal,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,,,,,Standard,6,4,2,1,attack,True,,,,ash,0,,False,,,,jackal,2,,True,,,,1,attack,False,,,,ash,0,,False,,,,jackal,1,,True,,,,2,attack,False,,,,ash,0,,True,,,,jackal,1,,False,,,,1,defense,True,,,,thorn,1.0,,True,,,,alibi,1,,False,,,,2,defense,True,,,,thorn,3.0,,True,,,,alibi,1,,False,,,,3,defense,True,,,,thorn,2.0,,True,,,,alibi,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,True,blitz,deimos,fenrir,clash,Ranked,8,5,3,1,attack,False,,,,ash,1,,False,,,,maverick,0,,False,,,,2,attack,False,,,,sledge,0,,False,,,,lion,0,,False,,,,3,attack,True,,,,buck,1,,True,,,,ram,0,,True,,,,1,defense,False,,,,maestro,0.0,,False,,,,frost,0,,False,,,,1,defense,True,,,,maestro,1.0,,True,,,,lesion,1,,False,,,,2,defense,True,,,,maestro,1.0,,True,,,,kaid,2,,False,,,,1,defense,True,,,,kapkan,1.0,,True,,,,alibi,1,,True,,,,1,attack,True,,,,fuze,2.0,,True,,,,jackal,1,,False,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,Standard,4,0,4,1,attack,False,,,,fuze,0,,False,,,,glaz,1,,False,,,,2,attack,False,,,,fuze,0,,False,,,,glaz,1,,False,,,,4,attack,False,,,,fuze,0,,False,,,,glaz,1,,False,,,,1,defense,False,,,,kapkan,1.0,,False,,,,tachanka,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,False,,,,,Standard,5,1,4,1,attack,False,,,,ash,0,,False,,,,glaz,2,,False,,,,2,attack,False,,,,finka,1,,False,,,,jackal,0,,False,,,,3,attack,False,,,,fuze,0,,False,,,,jackal,3,,False,,,,1,defense,True,,,,kapkan,1.0,,True,,,,maestro,0,,True,,,,2,defense,False,,,,kapkan,1.0,,False,,,,maestro,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,Standard,4,0,4,1,attack,False,,,,ash,0,,False,,,,glaz,1,,False,,,,2,attack,False,,,,ash,1,,False,,,,ram,0,,False,,,,3,attack,False,,,,buck,2,,False,,,,lion,0,,False,,,,1,defense,False,,,,kapkan,0.0,,False,,,,melusi,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,Standard,5,1,4,1,attack,False,,,,fuze,0,,False,,,,glaz,0,,False,,,,2,attack,False,,,,glaz,1,,False,,,,fuze,0,,False,,,,3,attack,True,,,,fuze,1,,False,,,,lion,2,,True,,,,1,defense,False,,,,kapkan,0.0,,False,,,,tachanka,0,,False,,,,1,defense,False,,,,kapkan,0.0,,False,,,,maestro,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emerald Plains,True,,,,,Standard,7,4,3,1,attack,False,,,,glaz,0,,False,,,,fuze,1,,False,,,,2,attack,True,,,,glaz,2,,True,,,,fuze,2,,True,,,,4,attack,True,,,,glaz,1,,True,,,,fuze,1,,True,,,,1,defense,False,,,,thorn,0.0,,False,,,,kapkan,2,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,kapkan,1,,False,,,,4,defense,True,,,,alibi,0.0,,True,,,,kapkan,2,,True,,,,1,defense,True,,,,alibi,0.0,,True,,,,kapkan,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,,,,,Standard,6,4,2,1,defense,False,,,,thorn,0,,False,,,,alibi,2,,False,,,,2,defense,True,,,,thorn,1,,True,,,,alibi,1,,True,,,,3,defense,False,,,,thorn,0,,False,,,,lesion,1,,False,,,,1,attack,True,,,,iq,0.0,,False,,,,fuze,1,,True,,,,1,attack,True,,,,iq,0.0,,True,,,,fuze,2,,True,,,,3,attack,True,,,,iq,0.0,,False,,,,fuze,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,False,,,,,Standard,5,1,4,1,attack,False,,,,ash,2,,False,,,,lion,2,,False,,,,4,attack,False,,,,ash,0,,False,,,,fuze,1,,False,,,,2,attack,False,,,,ash,1,,False,,,,fuze,1,,False,,,,3,defense,True,,,,mute,4.0,,True,,,,mira,0,,True,,,,4,defense,False,,,,mute,0.0,,False,,,,mira,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Skyscraper,False,blitz,deimos,clash,fenrir,Ranked,5,1,4,1,defense,True,,,,tachanka,0,,True,,,,frost,1,,True,,,,2,defense,False,,,,tachanka,0,,True,,,,kapkan,0,,True,,,,2,defense,False,,,,tachanka,0,,False,,,,lesion,0,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,fuze,0,,False,,,,2,attack,False,,,,ash,0.0,,False,,,,fuze,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clubhouse,True,thatcher,jackal,fenrir,solis,Ranked,5,4,1,1,attack,True,,,,ash,1,,False,,,,ying,2,,False,,,,1,attack,False,,,,finka,0,,False,,,,lion,2,,False,,,,2,attack,True,,,,nokk,2,,True,,,,lion,1,,True,,,,1,defense,True,,,,mute,1.0,,True,,,,frost,2,,True,,,,2,defense,True,,,,thorn,0.0,,False,,,,kaid,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,False,blitz,dokkaebi,fenrir,clash,Ranked,6,2,4,1,attack,False,,,,ash,0,,False,,,,fuze,1,,False,,,,4,attack,True,,,,thatcher,0,,True,,,,ace,1,,True,,,,4,attack,True,,,,thatcher,1,,True,,,,ace,1,,True,,,,1,defense,False,,,,thorn,0.0,,False,,,,castle,1,,False,,,,4,defense,False,,,,mute,1.0,,False,,,,mira,0,,False,,,,1,defense,False,,,,thorn,2.0,,False,,,,lesion,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Skyscraper,True,blitz,fuze,caveira,lesion,Ranked,9,5,4,1,attack,True,,,,sledge,0,,False,,,,lion,3,,True,,,,1,attack,False,,,,sledge,0,,False,,,,lion,0,,False,,,,2,attack,True,,,,sledge,1,,True,,,,jackal,1,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,smoke,1,,False,,,,4,defense,True,,,,thorn,4.0,,True,,,,smoke,0,,False,,,,1,defense,False,,,,thorn,1.0,,False,,,,smoke,0,,False,,,,1,attack,False,,,,sledge,3.0,,False,,,,jackal,0,,False,,,,4,defense,True,,,,thorn,1.0,,True,,,,mute,3,,True,,,,4,attack,True,,,,sledge,2.0,,True,,,,ram,1,,True,,,
,Kanal,True,,,,,Standard,6,4,2,1,attack,False,,,,blackbeard,1,,False,,,,iana,0,,False,,,,4,attack,False,,,,iq,0,,False,,,,fuze,0,,False,,,,2,attack,True,,,,iq,2,,True,,,,ram,2,,True,,,,1,defense,True,,,,bandit,0.0,,False,,,,jager,1,,True,,,,4,defense,True,,,,bandit,0.0,,False,,,,fenrir,0,,False,,,,2,defense,True,,,,bandit,1.0,,False,,,,jager,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe Dostoyevsky,False,,,,,Standard,4,0,4,1,defense,False,,,,jager,0,,False,,,,echo,2,,False,,,,4,defense,False,,,,bandit,0,,False,,,,echo,0,,False,,,,1,defense,False,,,,jager,0,,False,,,,maestro,1,,False,,,,1,attack,False,,,,iq,0.0,,False,,,,flores,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,Standard,5,1,4,1,defense,False,,,,bandit,0,,False,,,,echo,0,,False,,,,1,defense,True,,,,bandit,0,,False,,,,maestro,1,,True,,,,2,defense,False,,,,jager,0,,False,,,,maestro,0,,False,,,,1,attack,False,,,,iq,0.0,,False,,,,zofia,1,,False,,,,2,attack,False,,,,iq,0.0,,False,,,,fuze,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,dokkaebi,flores,caveira,echo,Ranked,5,1,4,1,attack,False,,,,iq,1,,False,,,,brava,3,,False,,,,2,attack,False,,,,iq,0,,False,,,,brava,1,,False,,,,3,attack,False,,,,iq,0,,False,,,,fuze,0,,False,,,,3,defense,True,,,,bandit,1.0,,True,,,,maestro,2,,True,,,,1,defense,False,,,,bandit,2.0,,False,,,,maestro,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clubhouse,False,thatcher,dokkaebi,caveira,fenrir,Ranked,8,3,5,1,attack,False,,,,jackal,0,,False,,,,brava,2,,False,,,,2,attack,True,,,,jackal,0,,False,,,,ace,0,,True,,,,4,attack,False,,,,jackal,1,,False,,,,ram,0,,False,,,,1,defense,True,,,,kapkan,1.0,,False,,,,frost,2,,True,,,,2,defense,False,,,,kapkan,0.0,,False,,,,mute,0,,False,,,,2,defense,True,,,,kapkan,1.0,,True,,,,kaid,0,,False,,,,1,defense,False,,,,kapkan,1.0,,False,,,,frost,0,,False,,,,1,attack,False,,,,jackal,0.0,,False,,,,ying,1,,False,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,True,dokkaebi,kali,caveira,fenrir,Ranked,6,4,2,1,attack,True,,,,jackal,0,,False,,,,lion,0,,True,,,,1,attack,True,,,,jackal,1,,True,,,,lion,1,,True,,,,1,attack,False,,,,jackal,1,,False,,,,ying,0,,False,,,,3,defense,True,,,,kapkan,1.0,,True,,,,alibi,3,,True,,,,1,defense,False,,,,kapkan,0.0,,False,,,,azami,0,,False,,,,1,defense,True,,,,kapkan,0.0,,False,,,,kaid,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,True,,,,,Standard,4,4,0,1,defense,True,,,,kapkan,1,,True,,,,maestro,1,,False,,,,4,defense,True,,,,kapkan,1,,True,,,,mira,0,,True,,,,2,defense,True,,,,kapkan,1,,True,,,,mira,1,,True,,,,1,attack,True,,,,iq,0.0,,True,,,,jackal,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,blitz,dokkaebi,caveira,fenrir,Ranked,8,3,5,1,attack,False,,,,ash,2,,False,,,,jackal,0,,False,,,,3,attack,False,,,,ash,0,,False,,,,jackal,4,,False,,,,4,attack,True,,,,ash,0,,False,,,,ram,1,,False,,,,1,defense,False,,,,thorn,1.0,,False,,,,kapkan,2,,False,,,,1,defense,True,,,,thorn,1.0,,True,,,,kapkan,0,,False,,,,2,defense,True,,,,thorn,1.0,,True,,,,lesion,0,,True,,,,1,defense,False,,,,thorn,0.0,,False,,,,melusi,0,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,jackal,0,,False,,,,,,,,,,,,,,,,,,,,,,,
,Clubhouse,False,thatcher,jackal,caveira,fenrir,Ranked,6,2,4,1,defense,False,,,,mute,0,,False,,,,frost,0,,False,,,,2,defense,True,,,,thorn,0,,False,,,,kaid,0,,False,,,,1,defense,False,,,,mute,0,,False,,,,thorn,0,,False,,,,1,attack,True,,,,iana,0.0,,False,,,,gridlock,1,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,iana,0,,False,,,,2,attack,False,,,,ash,2.0,,False,,,,grim,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,False,blitz,nothing,caveira,clash,Ranked,8,3,5,1,defense,False,,,,thorn,0,,False,,,,lesion,2,,False,,,,1,defense,True,,,,thorn,0,,False,,,,maestro,2,,True,,,,4,defense,False,,,,thorn,0,,False,,,,melusi,1,,False,,,,1,attack,True,,,,ash,0.0,,True,,,,jackal,3,,True,,,,1,attack,True,,,,iq,0.0,,False,,,,jackal,0,,False,,,,4,attack,False,,,,iq,1.0,,False,,,,jackal,0,,False,,,,4,attack,False,,,,iq,0.0,,False,,,,jackal,1,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,lesion,0,,False,,,,,,,,,,,,,,,,,,,,,,,
,Kafe Dostoyevsky,False,dokkaebi,jackal,caveira,clash,Ranked,5,1,4,4,defense,True,,,,thorn,1,,True,,,,kapkan,1,,False,,,,1,defense,False,,,,thorn,0,,False,,,,melusi,0,,False,,,,1,defense,False,,,,thorn,0,,False,,,,kapkan,2,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,finka,1,,False,,,,2,attack,False,,,,ash,0.0,,False,,,,finka,3,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,True,dokkaebi,deimos,caveira,pulse,Ranked,5,4,1,1,attack,False,,,,ash,2,,False,,,,brava,0,,False,,,,4,attack,True,,,,ash,1,,True,,,,fuze,0,,True,,,,4,attack,True,,,,ash,0,,True,,,,ace,1,,True,,,,4,defense,True,,,,thorn,0.0,,True,,,,mute,2,,True,,,,1,defense,True,,,,thorn,0.0,,True,,,,frost,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
